NOTE  60 1.0 beat1
    0.5736196   mnote 28 74 ""0.0.141"" 1
NOTE  60 1.0 beat215
    0.0   mnote 12 100 ""0.0.74"" 16
    0.09815951   mnote 58 51 ""0.0.337"" 1
    0.0   mnote 67 51 ""0.0.337"" 1
    0.0   mnote 52 51 ""0.0.337"" 1
    0.0   mnote 62 51 ""0.0.337"" 1
    0.0   mnote 36 94 ""0.0.305"" 1
    0.049079754   mnote 48 55 ""0.0.315"" 1
    0.006134969   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.073619634   mnote 74 100 ""0.0.308"" 2
    0.75460124   mnote 71 88 ""0.0.789"" 2
NOTE  60 1.0 beat216
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 53 55 ""0.0.337"" 1
    0.0   mnote 62 55 ""0.0.337"" 1
    0.0   mnote 58 55 ""0.0.337"" 1
    0.0   mnote 67 55 ""0.0.337"" 1
    0.0   mnote 31 105 ""0.0.181"" 1
    0.018404909   mnote 43 55 ""0.0.328"" 1
    0.027607363   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
    0.42638037   mnote 31 74 ""0.0.106"" 1
NOTE  60 1.0 beat217
    0.0   mnote 12 100 ""0.0.74"" 16
    0.116564416   mnote 58 51 ""0.0.339"" 1
    0.0   mnote 55 51 ""0.0.339"" 1
    0.0   mnote 52 51 ""0.0.339"" 1
    0.0   mnote 62 51 ""0.0.339"" 1
    0.0   mnote 36 94 ""0.0.333"" 1
    0.036809817   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.009202454   mnote 48 55 ""0.0.317"" 1
    0.77607364   mnote 66 117 ""0.0.138"" 2
NOTE  60 1.0 beat218
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12883435   mnote 39 90 ""0.0.446"" 1
    0.006134969   mnote 51 59 ""0.0.443"" 1
    0.018404909   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
    0.1993865   mnote 62 64 ""0.0.2240"" 2
    0.24233128   mnote 61 57 ""0.0.222"" 1
    0.0   mnote 60 57 ""0.0.222"" 1
    0.0   mnote 55 57 ""0.0.222"" 1
    0.0   mnote 65 57 ""0.0.222"" 1
    0.37116563   mnote 59 89 ""0.0.91"" 2
NOTE  60 1.0 beat219
    0.0   mnote 12 100 ""0.0.74"" 16
    0.14417178   mnote 35 87 ""0.0.252"" 1
    0.009202454   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.006134969   mnote 47 55 ""0.0.227"" 1
    0.07668712   mnote 64 110 ""0.0.239"" 2
    0.39570552   mnote 55 55 ""0.0.100"" 1
    0.0   mnote 51 55 ""0.0.100"" 1
    0.0   mnote 60 55 ""0.0.100"" 1
    0.0   mnote 57 55 ""0.0.100"" 1
    0.21472393   mnote 66 117 ""0.0.230"" 2
NOTE  60 1.0 beat220
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11349693   mnote 50 55 ""0.0.449"" 1
    0.0   mnote 59 55 ""0.0.449"" 1
    0.0   mnote 54 55 ""0.0.449"" 1
    0.0   mnote 35 92 ""0.0.340"" 1
    0.021472393   mnote 47 55 ""0.0.439"" 1
    0.018404909   mnote 11 102 ""0.0.589"" 15
    0.0   mnote 11 102 ""0.0.333"" 16
    0.107361965   mnote 62 85 ""0.0.3151"" 2
    0.5153374   mnote 23 85 ""0.0.115"" 1
    0.09509202   mnote 64 110 ""0.0.153"" 2
NOTE  60 1.0 beat221
    0.0   mnote 12 100 ""0.0.74"" 16
    0.13190185   mnote 57 51 ""0.0.336"" 1
    0.0   mnote 67 51 ""0.0.336"" 1
    0.0   mnote 51 51 ""0.0.336"" 1
    0.0   mnote 60 51 ""0.0.336"" 1
    0.0   mnote 35 90 ""0.0.206"" 1
    0.021472393   mnote 11 101 ""0.0.589"" 15
    0.0   mnote 11 101 ""0.0.333"" 16
    0.024539877   mnote 47 55 ""0.0.314"" 1
    0.25153375   mnote 59 23 ""0.0.160"" 2
    0.17484662   mnote 35 97 ""0.0.109"" 1
    0.2760736   mnote 62 108 ""0.0.4263"" 2
NOTE  60 1.0 beat222
    0.0   mnote 12 100 ""0.0.74"" 16
    0.116564416   mnote 50 55 ""0.0.733"" 1
    0.0   mnote 59 55 ""0.0.733"" 1
    0.0   mnote 54 55 ""0.0.733"" 1
    0.0   mnote 35 92 ""0.0.340"" 1
    0.021472393   mnote 47 55 ""0.0.627"" 1
    0.015337423   mnote 11 102 ""0.0.589"" 15
    0.0   mnote 11 102 ""0.0.333"" 16
    0.6257669   mnote 23 85 ""0.0.115"" 1
NOTE  60 1.0 beat223
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12576688   mnote 35 94 ""0.0.445"" 1
    0.027607363   mnote 11 101 ""0.0.589"" 15
    0.0   mnote 11 101 ""0.0.333"" 16
    0.6411043   mnote 51 55 ""0.0.130"" 1
    0.0   mnote 60 55 ""0.0.130"" 1
    0.0   mnote 55 55 ""0.0.130"" 1
    0.021472393   mnote 48 55 ""0.0.119"" 1
NOTE  60 1.0 beat224
    0.0   mnote 12 100 ""0.0.74"" 16
    0.073619634   mnote 59 123 ""0.0.230"" 2
    0.06748466   mnote 58 55 ""0.0.334"" 1
    0.0   mnote 69 55 ""0.0.334"" 1
    0.0   mnote 52 55 ""0.0.334"" 1
    0.0   mnote 62 55 ""0.0.334"" 1
    0.0   mnote 36 92 ""0.0.268"" 1
    0.012269938   mnote 11 101 ""0.0.589"" 15
    0.0   mnote 11 101 ""0.0.333"" 16
    0.006134969   mnote 48 55 ""0.0.325"" 1
    0.42638037   mnote 60 127 ""0.0.208"" 2
    0.30674848   mnote 59 106 ""0.0.138"" 2
NOTE  60 1.0 beat225
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11349693   mnote 51 55 ""0.0.337"" 1
    0.0   mnote 60 55 ""0.0.337"" 1
    0.0   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 29 105 ""0.0.181"" 1
    0.018404909   mnote 41 55 ""0.0.328"" 1
    0.021472393   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
    0.027607363   mnote 57 101 ""0.0.213"" 2
    0.40490797   mnote 29 74 ""0.0.106"" 1
    0.18098159   mnote 56 108 ""0.0.130"" 2
NOTE  60 1.0 beat226
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 41 93 ""0.0.308"" 1
    0.04601227   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.07055215   mnote 57 88 ""0.0.199"" 2
    0.5460123   mnote 59 121 ""0.0.153"" 2
NOTE  60 1.0 beat227
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11349693   mnote 52 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 57 55 ""0.0.337"" 1
    0.0   mnote 66 55 ""0.0.337"" 1
    0.0   mnote 30 105 ""0.0.181"" 1
    0.018404909   mnote 42 55 ""0.0.328"" 1
    0.018404909   mnote 60 127 ""0.0.168"" 2
    0.0030674846   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.43251532   mnote 30 74 ""0.0.106"" 1
    0.10429448   mnote 62 110 ""0.0.2066"" 2
NOTE  60 1.0 beat228
    0.0   mnote 12 100 ""0.0.74"" 16
    0.107361965   mnote 53 55 ""0.0.337"" 1
    0.0   mnote 62 55 ""0.0.337"" 1
    0.0   mnote 58 55 ""0.0.337"" 1
    0.0   mnote 67 55 ""0.0.337"" 1
    0.0   mnote 31 105 ""0.0.181"" 1
    0.018404909   mnote 43 55 ""0.0.328"" 1
    0.0   mnote 63 105 ""0.0.253"" 2
    0.027607363   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.42638037   mnote 31 74 ""0.0.106"" 1
    0.1993865   mnote 63 92 ""0.0.191"" 2
NOTE  60 1.0 beat229
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12576688   mnote 62 55 ""0.0.334"" 1
    0.0   mnote 59 55 ""0.0.334"" 1
    0.0   mnote 56 55 ""0.0.334"" 1
    0.0   mnote 64 55 ""0.0.334"" 1
    0.0   mnote 40 87 ""0.0.324"" 1
    0.015337423   mnote 52 55 ""0.0.327"" 1
    0.0   mnote 62 89 ""0.0.1846"" 2
    0.012269938   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.5276074   mnote 63 106 ""0.0.100"" 2
    0.12269939   mnote 64 97 ""0.0.38"" 2
NOTE  60 1.0 beat230
    0.0   mnote 12 100 ""0.0.74"" 16
    0.036809817   mnote 62 113 ""0.0.459"" 2
    0.073619634   mnote 52 55 ""0.0.446"" 1
    0.0   mnote 61 55 ""0.0.446"" 1
    0.0   mnote 57 55 ""0.0.446"" 1
    0.0   mnote 66 55 ""0.0.446"" 1
    0.0   mnote 42 79 ""0.0.446"" 1
    0.006134969   mnote 54 59 ""0.0.442"" 1
    0.036809817   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.18711657   mnote 63 105 ""0.0.184"" 2
    0.3220859   mnote 62 101 ""0.0.29392"" 2
NOTE  60 1.0 beat231
    0.0   mnote 12 100 ""0.0.74"" 16
    0.042944786   mnote 60 127 ""0.0.222"" 2
    0.07668712   mnote 54 55 ""0.0.449"" 1
    0.0   mnote 63 55 ""0.0.449"" 1
    0.0   mnote 58 55 ""0.0.449"" 1
    0.0   mnote 39 92 ""0.0.340"" 1
    0.021472393   mnote 51 55 ""0.0.439"" 1
    0.012269938   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.5552147   mnote 59 118 ""0.0.199"" 2
    0.058282208   mnote 27 85 ""0.0.115"" 1
NOTE  60 1.0 beat232
    0.0   mnote 12 100 ""0.0.74"" 16
    0.11349693   mnote 56 55 ""0.0.449"" 1
    0.0   mnote 65 55 ""0.0.449"" 1
    0.0   mnote 60 55 ""0.0.449"" 1
    0.0   mnote 29 105 ""0.0.241"" 1
    0.021472393   mnote 53 55 ""0.0.437"" 1
    0.018404909   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.39570552   mnote 59 105 ""0.0.91"" 2
    0.015337423   mnote 57 103 ""0.0.84"" 2
    0.19018404   mnote 29 74 ""0.0.141"" 1
    0.16564417   mnote 63 78 ""0.0.115"" 2
NOTE  60 1.0 beat233
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12576688   mnote 54 55 ""0.0.337"" 1
    0.0   mnote 63 55 ""0.0.337"" 1
    0.0   mnote 59 55 ""0.0.337"" 1
    0.0   mnote 68 55 ""0.0.337"" 1
    0.0   mnote 32 105 ""0.0.181"" 1
    0.018404909   mnote 44 55 ""0.0.328"" 1
    0.009202454   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.1196319   mnote 64 106 ""0.0.84"" 2
    0.303681   mnote 68 121 ""0.0.130"" 2
    0.021472393   mnote 32 74 ""0.0.106"" 1
    0.398773   mnote 61 91 ""0.0.122"" 2
NOTE  60 1.0 beat234
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1196319   mnote 54 55 ""0.0.733"" 1
    0.0   mnote 63 55 ""0.0.733"" 1
    0.0   mnote 58 55 ""0.0.733"" 1
    0.0   mnote 39 92 ""0.0.340"" 1
    0.021472393   mnote 51 55 ""0.0.627"" 1
    0.012269938   mnote 8 101 ""0.0.589"" 15
    0.0   mnote 8 101 ""0.0.333"" 16
    0.09815951   mnote 63 82 ""0.0.200"" 2
    0.41717792   mnote 61 81 ""0.0.183"" 2
    0.09815951   mnote 27 85 ""0.0.115"" 1
NOTE  60 1.0 beat235
    0.0   mnote 12 100 ""0.0.74"" 16
    0.036809817   mnote 60 123 ""0.0.206"" 2
    0.07668712   mnote 39 94 ""0.0.445"" 1
    0.0398773   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.4570552   mnote 63 118 ""0.0.137"" 2
    0.15337424   mnote 55 55 ""0.0.130"" 1
    0.0   mnote 64 55 ""0.0.130"" 1
    0.0   mnote 59 55 ""0.0.130"" 1
    0.021472393   mnote 52 55 ""0.0.119"" 1
NOTE  60 1.0 beat236
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 64 111 ""0.0.215"" 2
    0.04601227   mnote 52 63 ""0.0.449"" 1
    0.0   mnote 73 74 ""0.0.449"" 1
    0.0   mnote 56 74 ""0.0.433"" 1
    0.0   mnote 66 74 ""0.0.449"" 1
    0.0   mnote 62 74 ""0.0.449"" 1
    0.0   mnote 56 84 ""0.0.465"" 1
    0.049079754   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.4631902   mnote 60 127 ""0.0.138"" 2
NOTE  60 1.0 beat237
    0.0   mnote 12 100 ""0.0.74"" 16
    0.055214726   mnote 58 74 ""0.0.284"" 2
    0.04601227   mnote 58 55 ""0.0.448"" 1
    0.0   mnote 67 55 ""0.0.448"" 1
    0.0   mnote 74 55 ""0.0.448"" 1
    0.0   mnote 43 105 ""0.0.241"" 1
    0.021472393   mnote 43 55 ""0.0.437"" 1
    0.030674847   mnote 4 102 ""0.0.589"" 15
    0.0   mnote 4 102 ""0.0.333"" 16
    0.5398773   mnote 55 76 ""0.0.116"" 2
    0.03374233   mnote 43 74 ""0.0.141"" 1
NOTE  60 1.0 beat238
    0.0   mnote 12 100 ""0.0.74"" 16
    0.064417176   mnote 53 86 ""0.0.277"" 2
    0.03374233   mnote 63 55 ""0.0.334"" 1
    0.0   mnote 60 55 ""0.0.334"" 1
    0.0   mnote 57 55 ""0.0.334"" 1
    0.0   mnote 65 55 ""0.0.334"" 1
    0.0   mnote 41 87 ""0.0.324"" 1
    0.015337423   mnote 53 55 ""0.0.327"" 1
    0.0398773   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.5766871   mnote 52 63 ""0.0.100"" 2
NOTE  60 1.0 beat239
    0.0   mnote 12 100 ""0.0.74"" 16
    0.024539877   mnote 53 110 ""0.0.262"" 2
    0.09202454   mnote 65 51 ""0.0.334"" 1
    0.0   mnote 62 51 ""0.0.334"" 1
    0.0   mnote 58 51 ""0.0.334"" 1
    0.0   mnote 69 51 ""0.0.334"" 1
    0.0   mnote 31 94 ""0.0.193"" 1
    0.036809817   mnote 5 102 ""0.0.589"" 15
    0.0   mnote 5 102 ""0.0.333"" 16
    0.009202454   mnote 55 55 ""0.0.312"" 1
    0.48773006   mnote 55 105 ""0.0.122"" 2
NOTE  60 1.0 beat240
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 56 97 ""0.0.292"" 2
    0.061349694   mnote 55 55 ""0.0.895"" 1
    0.0   mnote 64 55 ""0.0.895"" 1
    0.0   mnote 59 55 ""0.0.449"" 1
    0.0   mnote 40 92 ""0.0.340"" 1
    0.021472393   mnote 52 55 ""0.0.885"" 1
    0.036809817   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.5429448   mnote 58 106 ""0.0.230"" 2
    0.07668712   mnote 28 85 ""0.0.115"" 1
NOTE  60 1.0 beat241
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12576688   mnote 41 87 ""0.0.433"" 1
    0.027607363   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.015337423   mnote 53 93 ""0.0.253"" 2
    0.6809816   mnote 55 103 ""0.0.159"" 2
NOTE  60 1.0 beat242
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1380368   mnote 40 92 ""0.0.358"" 1
    0.015337423   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.07668712   mnote 56 75 ""0.0.215"" 2
    0.6226994   mnote 58 105 ""0.0.162"" 2
NOTE  60 1.0 beat243
    0.0   mnote 12 100 ""0.0.74"" 16
    0.1380368   mnote 57 55 ""0.0.895"" 1
    0.0   mnote 66 55 ""0.0.449"" 1
    0.0   mnote 61 55 ""0.0.449"" 1
    0.0   mnote 30 105 ""0.0.241"" 1
    0.015337423   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.006134969   mnote 54 55 ""0.0.437"" 1
    0.1411043   mnote 60 127 ""0.0.206"" 2
    0.4601227   mnote 30 74 ""0.0.141"" 1
    0.18404909   mnote 75 106 ""0.0.91"" 2
NOTE  60 1.0 beat244
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12883435   mnote 53 86 ""0.0.406"" 1
    0.012269938   mnote 53 64 ""0.0.487"" 1
    0.012269938   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.14417178   mnote 77 106 ""0.0.237"" 2
    0.65337426   mnote 77 64 ""0.0.71"" 2
NOTE  60 1.0 beat245
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 53 55 ""0.0.446"" 1
    0.0   mnote 62 55 ""0.0.446"" 1
    0.0   mnote 58 55 ""0.0.446"" 1
    0.0   mnote 67 55 ""0.0.446"" 1
    0.0   mnote 43 79 ""0.0.446"" 1
    0.0   mnote 5 102 ""0.0.589"" 15
    0.0   mnote 5 102 ""0.0.333"" 16
    0.006134969   mnote 55 59 ""0.0.442"" 1
    0.19325154   mnote 79 121 ""0.0.175"" 2
    0.607362   mnote 79 114 ""0.0.93"" 2
NOTE  60 1.0 beat246
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15030675   mnote 55 55 ""0.0.733"" 1
    0.0   mnote 64 55 ""0.0.733"" 1
    0.0   mnote 59 55 ""0.0.733"" 1
    0.0   mnote 40 92 ""0.0.340"" 1
    0.0030674846   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.018404909   mnote 52 55 ""0.0.627"" 1
    0.15337424   mnote 80 120 ""0.0.200"" 2
    0.5030675   mnote 28 85 ""0.0.115"" 1
    0.15644172   mnote 80 106 ""0.0.107"" 2
NOTE  60 1.0 beat247
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.021472393   mnote 40 94 ""0.0.445"" 1
    0.16257669   mnote 82 118 ""0.0.253"" 2
    0.49079755   mnote 56 55 ""0.0.130"" 1
    0.0   mnote 65 55 ""0.0.130"" 1
    0.0   mnote 60 55 ""0.0.130"" 1
    0.021472393   mnote 53 55 ""0.0.119"" 1
NOTE  60 1.0 beat248
    0.0   mnote 12 100 ""0.0.74"" 16
    0.04601227   mnote 82 110 ""0.0.106"" 2
    0.107361965   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.015337423   mnote 57 55 ""0.0.449"" 1
    0.0   mnote 66 55 ""0.0.449"" 1
    0.0   mnote 61 55 ""0.0.449"" 1
    0.0   mnote 30 105 ""0.0.241"" 1
    0.021472393   mnote 54 55 ""0.0.437"" 1
    0.25460124   mnote 84 111 ""0.0.230"" 2
    0.36503068   mnote 30 74 ""0.0.141"" 1
NOTE  60 1.0 beat249
    0.0   mnote 12 100 ""0.0.74"" 16
    0.10429448   mnote 84 106 ""0.0.168"" 2
    0.049079754   mnote 6 101 ""0.0.589"" 15
    0.0   mnote 6 101 ""0.0.333"" 16
    0.024539877   mnote 58 65 ""0.0.309"" 1
    0.0   mnote 67 65 ""0.0.309"" 1
    0.0   mnote 74 65 ""0.0.309"" 1
    0.0   mnote 43 87 ""0.0.336"" 1
    0.021472393   mnote 55 55 ""0.0.299"" 1
    0.25460124   mnote 82 108 ""0.0.231"" 2
    0.37423313   mnote 62 48 ""0.0.141"" 1
NOTE  60 1.0 beat250
    0.0   mnote 12 100 ""0.0.74"" 16
    0.14417178   mnote 82 120 ""0.0.175"" 2
    0.009202454   mnote 7 101 ""0.0.589"" 15
    0.0   mnote 7 101 ""0.0.333"" 16
    0.03374233   mnote 55 55 ""0.0.733"" 1
    0.0   mnote 64 55 ""0.0.733"" 1
    0.0   mnote 59 55 ""0.0.733"" 1
    0.0   mnote 40 92 ""0.0.340"" 1
    0.021472393   mnote 52 55 ""0.0.627"" 1
    0.31595093   mnote 80 105 ""0.0.191"" 2
    0.30981594   mnote 28 85 ""0.0.115"" 1
NOTE  60 1.0 beat251
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 80 110 ""0.0.183"" 2
    0.0   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.027607363   mnote 40 94 ""0.0.445"" 1
    0.30674848   mnote 79 121 ""0.0.191"" 2
    0.34662578   mnote 56 55 ""0.0.130"" 1
    0.0   mnote 65 55 ""0.0.130"" 1
    0.0   mnote 60 55 ""0.0.130"" 1
    0.021472393   mnote 53 55 ""0.0.119"" 1
NOTE  60 1.0 beat252
    0.0   mnote 12 100 ""0.0.74"" 16
    0.03374233   mnote 84 120 ""0.0.193"" 2
    0.1196319   mnote 4 101 ""0.0.589"" 15
    0.0   mnote 4 101 ""0.0.333"" 16
    0.024539877   mnote 64 55 ""0.0.448"" 1
    0.0   mnote 60 55 ""0.0.448"" 1
    0.0   mnote 57 55 ""0.0.448"" 1
    0.0   mnote 53 55 ""0.0.448"" 1
    0.0   mnote 38 94 ""0.0.396"" 1
    0.021472393   mnote 50 55 ""0.0.437"" 1
    0.21779141   mnote 79 114 ""0.0.208"" 2
NOTE  60 1.0 beat253
    0.0   mnote 12 100 ""0.0.74"" 16
    0.058282208   mnote 75 105 ""0.0.224"" 2
    0.09509202   mnote 2 101 ""0.0.589"" 15
    0.0   mnote 2 101 ""0.0.333"" 16
    0.015337423   mnote 61 60 ""0.0.449"" 1
    0.0   mnote 60 60 ""0.0.895"" 1
    0.0   mnote 55 60 ""0.0.449"" 1
    0.0   mnote 65 60 ""0.0.895"" 1
    0.0   mnote 39 77 ""0.0.250"" 1
    0.015337423   mnote 51 59 ""0.0.442"" 1
    0.2607362   mnote 74 81 ""0.0.183"" 2
    0.19018404   mnote 51 80 ""0.0.71"" 1
    0.35582823   mnote 60 127 ""0.0.137"" 2
NOTE  60 1.0 beat254
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 3 102 ""0.0.589"" 15
    0.0   mnote 3 102 ""0.0.333"" 16
    0.036809817   mnote 36 94 ""0.0.305"" 1
    0.036809817   mnote 48 55 ""0.0.320"" 1
    0.20858896   mnote 56 82 ""0.0.368"" 2
NOTE  60 1.0 beat255
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 0 102 ""0.0.589"" 15
    0.0   mnote 0 102 ""0.0.333"" 16
    0.027607363   mnote 41 87 ""0.0.433"" 1
    0.12269939   mnote 55 93 ""0.0.275"" 2
    0.68711657   mnote 53 105 ""0.0.399"" 2
NOTE  60 1.0 beat256
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.027607363   mnote 56 55 ""0.0.337"" 1
    0.0   mnote 65 55 ""0.0.337"" 1
    0.0   mnote 61 55 ""0.0.337"" 1
    0.0   mnote 70 55 ""0.0.337"" 1
    0.0   mnote 34 105 ""0.0.181"" 1
    0.018404909   mnote 46 55 ""0.0.328"" 1
    0.45398772   mnote 34 74 ""0.0.106"" 1
    0.13190185   mnote 56 93 ""0.0.130"" 2
NOTE  60 1.0 beat257
    0.0   mnote 12 100 ""0.0.74"" 16
    0.12883435   mnote 60 127 ""0.0.53"" 2
    0.024539877   mnote 10 101 ""0.0.589"" 15
    0.0   mnote 10 101 ""0.0.333"" 16
    0.024539877   mnote 63 55 ""0.0.448"" 1
    0.0   mnote 59 55 ""0.0.448"" 1
    0.0   mnote 56 55 ""0.0.448"" 1
    0.0   mnote 52 55 ""0.0.448"" 1
    0.0   mnote 37 94 ""0.0.396"" 1
    0.021472393   mnote 49 55 ""0.0.437"" 1
    0.15337424   mnote 65 120 ""0.0.314"" 2
NOTE  60 1.0 beat258
    0.0   mnote 12 100 ""0.0.74"" 16
    0.030674847   mnote 60 127 ""0.0.261"" 2
    0.12269939   mnote 1 101 ""0.0.589"" 15
    0.0   mnote 1 101 ""0.0.333"" 16
    0.015337423   mnote 56 55 ""0.0.449"" 1
    0.0   mnote 65 55 ""0.0.449"" 1
    0.0   mnote 60 55 ""0.0.449"" 1
    0.0   mnote 29 105 ""0.0.241"" 1
    0.021472393   mnote 53 55 ""0.0.440"" 1
    0.601227   mnote 29 74 ""0.0.141"" 1
    0.08895706   mnote 53 58 ""0.0.230"" 2
NOTE  60 1.0 beat259
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 5 101 ""0.0.589"" 15
    0.0   mnote 5 101 ""0.0.333"" 16
    0.018404909   mnote 64 55 ""0.0.445"" 1
    0.0   mnote 71 55 ""0.0.445"" 1
    0.0   mnote 55 55 ""0.0.445"" 1
    0.0   mnote 40 105 ""0.0.241"" 1
    0.024539877   mnote 52 55 ""0.0.433"" 1
    0.036809817   mnote 56 93 ""0.0.138"" 2
    0.33435583   mnote 60 127 ""0.0.99"" 2
    0.0   mnote 59 101 ""0.0.38"" 2
    0.23006135   mnote 28 74 ""0.0.141"" 1
    0.055214726   mnote 65 106 ""0.0.116"" 2
    0.018404909   mnote 64 110 ""0.0.100"" 2
NOTE  60 1.0 beat260
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 12 nil ""0.0.333"" 16
    0.006134969   mnote 62 55 ""0.0.448"" 1
    0.0   mnote 58 55 ""0.0.448"" 1
    0.0   mnote 55 55 ""0.0.448"" 1
    0.0   mnote 51 55 ""0.0.448"" 1
    0.0   mnote 36 94 ""0.0.396"" 1
    0.021472393   mnote 48 55 ""0.0.437"" 1
    0.0398773   mnote 63 110 ""0.0.453"" 2
NOTE  60 1.0 beat261
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 63 55 ""0.0.448"" 1
    0.0   mnote 59 55 ""0.0.448"" 1
    0.0   mnote 56 55 ""0.0.448"" 1
    0.0   mnote 52 55 ""0.0.448"" 1
    0.0   mnote 37 94 ""0.0.396"" 1
    0.0   mnote 0 101 ""0.0.589"" 15
    0.0   mnote 0 101 ""0.0.333"" 16
    0.021472393   mnote 49 55 ""0.0.437"" 1
    0.08895706   mnote 61 97 ""0.0.306"" 2
    0.6411043   mnote 60 127 ""0.0.392"" 2
NOTE  60 1.0 beat262
    0.0   mnote 12 100 ""0.0.74"" 16
    0.15337424   mnote 1 101 ""0.0.589"" 15
    0.0   mnote 1 101 ""0.0.333"" 16
    0.006134969   mnote 54 55 ""0.0.733"" 1
    0.0   mnote 63 55 ""0.0.733"" 1
    0.0   mnote 58 55 ""0.0.733"" 1
    0.0   mnote 39 92 ""0.0.340"" 1
    0.021472393   mnote 51 55 ""0.0.627"" 1
    0.5490798   mnote 61 81 ""0.0.175"" 2
    0.073619634   mnote 27 85 ""0.0.115"" 1
NOTE  60 1.0 beat263
    0.0   mnote 12 100 ""0.0.74"" 16
    0.08895706   mnote 60 127 ""0.0.107"" 2
    0.061349694   mnote 39 94 ""0.0.445"" 1
    0.0030674846   mnote 3 101 ""0.0.589"" 15
    0.0   mnote 3 101 ""0.0.333"" 16
    0.12883435   mnote 58 101 ""0.0.330"" 2
    0.5398773   mnote 55 55 ""0.0.130"" 1
